Ticker,Publish Date,Earning Date,epsestimate,epsactual,epssurprisepct
NTAP,2020-06-15,2020-05-27,1.04,1.19,14.75
NTAP,2020-08-28,2020-08-26,0.41,0.73,79.36
NTAP,2020-12-03,2020-12-01,0.73,1.05,44.43
NTAP,2021-03-01,2021-02-24,1.01,1.1,8.8
NTAP,2021-06-21,2021-06-02,1.12,1.17,4.46
NUE,2016-08-10,2016-07-21,0.7,0.73,4.43
NUE,2016-11-09,2016-10-20,0.9,0.88,-2.22
NUE,2017-02-28,2017-01-31,0.34,0.43,25.0
NUE,2017-05-10,2017-04-20,1.13,1.13,-0.26
NUE,2017-08-09,2017-07-20,1.06,1.0,-5.84
NUE,2017-11-08,2017-10-19,0.78,0.79,1.15
NUE,2018-02-28,2018-01-30,0.55,0.65,17.33
NUE,2018-05-09,2018-04-19,1.1,1.17,6.17
NUE,2018-08-08,2018-07-19,2.09,2.07,-0.81
NUE,2018-11-07,2018-10-18,2.35,2.33,-0.77
NUE,2019-02-28,2019-01-29,1.94,2.07,6.81
NUE,2019-05-08,2019-04-23,1.5,1.55,3.26
NUE,2019-08-07,2019-07-18,1.29,1.26,-2.25
NUE,2019-11-06,2019-10-22,0.8,0.9,12.22
NUE,2020-02-28,2020-01-28,0.31,0.52,65.61
NUE,2020-05-13,2020-04-28,0.95,0.99,3.99
NUE,2020-08-12,2020-07-23,0.14,0.37,174.07
NUE,2020-11-12,2020-10-22,0.51,0.65,28.46
NUE,2021-02-26,2021-01-28,1.18,1.29,9.14
NUE,2021-05-12,2021-04-22,3.09,3.12,1.0
O,2016-07-28,2016-07-28,0.29,0.27,-5.59
O,2016-10-26,2016-10-26,0.29,0.27,-7.53
O,2017-02-23,2017-02-22,0.3,0.33,10.74
O,2017-04-26,2017-04-25,0.29,0.27,-6.9
O,2017-07-27,2017-07-26,0.32,0.3,-7.12
O,2017-10-26,2017-10-25,0.31,0.32,3.23
O,2018-02-22,2018-02-21,0.32,0.22,-30.38
O,2018-05-09,2018-05-08,0.33,0.29,-12.12
O,2018-08-02,2018-08-01,0.32,0.34,5.26
O,2018-11-01,2018-10-31,0.33,0.34,3.03
O,2019-03-01,2019-02-20,0.31,0.29,-6.45
O,2019-05-02,2019-05-01,0.34,0.37,7.87
O,2019-08-06,2019-08-05,0.34,0.31,-9.62
O,2019-11-05,2019-11-04,0.33,0.32,-1.84
O,2020-02-24,2020-02-19,0.34,0.39,15.38
O,2020-05-05,2020-05-04,0.45,0.44,-2.44
O,2020-08-04,2020-08-03,0.32,0.31,-2.21
O,2020-11-03,2020-11-02,0.35,0.07,-80.0
O,2021-02-23,2021-02-22,0.34,0.33,-3.51
O,2021-05-04,2021-05-03,0.3,0.26,-12.16
ODFL,2016-08-08,2016-07-28,0.95,0.98,3.27
ODFL,2016-11-07,2016-10-27,0.97,1.03,5.75
ODFL,2017-02-27,2017-02-02,0.86,0.83,-3.38
ODFL,2017-05-10,2017-04-27,0.79,0.8,1.78
ODFL,2017-08-07,2017-07-27,1.1,1.19,8.58
ODFL,2017-11-07,2017-10-26,1.16,1.24,7.17
ODFL,2018-02-27,2018-02-08,1.12,2.39,113.97
ODFL,2018-05-07,2018-04-26,0.86,0.89,2.66
ODFL,2018-08-07,2018-07-26,1.22,1.33,8.95
ODFL,2018-11-05,2018-10-25,1.32,1.41,7.45
ODFL,2019-02-27,2019-02-07,1.16,1.3,11.68
ODFL,2019-05-07,2019-04-25,1.05,1.09,3.9
ODFL,2019-08-07,2019-07-25,1.41,1.44,2.2
ODFL,2019-11-04,2019-10-24,1.41,1.37,-2.77
ODFL,2020-02-26,2020-02-06,1.18,1.2,1.52
ODFL,2020-05-05,2020-04-23,1.12,1.11,-0.98
ODFL,2020-08-06,2020-07-30,1.08,1.25,16.28
ODFL,2020-11-06,2020-10-27,1.53,1.71,11.76
ODFL,2021-02-24,2021-02-04,1.57,1.61,2.55
ODFL,2021-05-04,2021-04-22,1.58,1.7,7.87
OGN,2021-03-21,2021-03-17,,,
OGN,2021-06-21,2021-06-21,1.52,1.78,17.49
OMC,2016-07-19,2016-07-14,1.33,1.36,2.18
OMC,2016-10-19,2016-10-18,1.04,1.06,2.32
OMC,2017-02-09,2017-02-07,1.44,1.47,2.23
OMC,2017-05-10,2017-04-18,0.96,1.02,6.14
OMC,2017-07-20,2017-07-20,1.38,1.4,1.6
OMC,2017-10-17,2017-10-17,1.1,1.13,3.1
OMC,2018-02-15,2018-02-15,1.54,1.55,0.65
OMC,2018-04-17,2018-04-17,1.06,1.14,7.85
OMC,2018-07-17,2018-07-17,1.54,1.6,3.69
OMC,2018-10-16,2018-10-16,1.21,1.24,2.65
OMC,2019-02-12,2019-02-12,1.66,1.77,6.69
OMC,2019-04-16,2019-04-16,1.09,1.17,7.54
OMC,2019-07-17,2019-07-17,1.61,1.68,4.61
OMC,2019-10-15,2019-10-15,1.31,1.32,1.07
OMC,2020-02-11,2020-02-11,1.85,1.89,2.0
OMC,2020-04-28,2020-04-28,1.14,1.19,4.29
OMC,2020-07-28,2020-07-28,0.92,0.92,0.22
OMC,2020-10-27,2020-10-27,1.07,1.21,13.51
OMC,2021-02-18,2021-02-18,1.65,1.9,15.36
OMC,2021-04-20,2021-04-20,1.13,1.33,17.49
ORCL,2016-09-19,2016-09-15,0.58,0.55,-5.01
ORCL,2016-12-19,2016-12-15,0.6,0.61,1.67
ORCL,2017-03-17,2017-03-15,0.62,0.69,11.65
ORCL,2017-06-27,2017-06-21,0.78,0.89,13.52
ORCL,2017-09-18,2017-09-14,0.6,0.62,2.65
ORCL,2017-12-18,2017-12-14,0.68,0.7,2.79
ORCL,2018-03-21,2018-03-19,0.72,0.83,14.8
ORCL,2018-06-22,2018-06-19,0.94,0.99,5.32
ORCL,2018-09-19,2018-09-17,0.69,0.71,3.5
ORCL,2018-12-19,2018-12-17,0.78,0.8,2.3
ORCL,2019-03-18,2019-03-14,0.84,0.87,3.45
ORCL,2019-06-21,2019-06-19,1.07,1.16,8.11
ORCL,2019-09-13,2019-09-11,0.81,0.81,0.37
ORCL,2019-12-13,2019-12-12,0.89,0.9,1.69
ORCL,2020-03-13,2020-03-12,0.96,0.97,1.15
ORCL,2020-06-22,2020-06-16,1.15,1.2,4.26
ORCL,2020-09-15,2020-09-10,0.86,0.93,7.89
ORCL,2020-12-11,2020-12-10,1.0,1.06,6.21
ORCL,2021-03-11,2021-03-10,1.11,1.16,4.6
ORCL,2021-06-21,2021-06-15,1.31,1.54,17.47
ORLY,2016-08-08,2016-07-27,2.68,2.65,-1.08
ORLY,2016-11-08,2016-10-26,2.92,2.9,-0.65
ORLY,2017-02-28,2017-02-07,2.54,2.59,2.01
ORLY,2017-05-08,2017-04-26,2.88,2.83,-1.84
ORLY,2017-08-07,2017-07-26,2.89,3.1,7.12
ORLY,2017-11-07,2017-10-25,3.15,3.22,2.29
ORLY,2018-02-28,2018-02-07,2.77,2.9,4.58
ORLY,2018-05-07,2018-04-25,3.58,3.61,0.84
ORLY,2018-08-08,2018-07-25,4.06,4.28,5.52
ORLY,2018-11-07,2018-10-24,4.31,4.5,4.53
ORLY,2019-02-27,2019-02-06,3.75,3.72,-0.83
ORLY,2019-05-06,2019-04-24,4.05,4.05,0.05
ORLY,2019-08-08,2019-07-24,4.67,4.51,-3.34
ORLY,2019-11-06,2019-10-23,4.79,5.08,6.05
ORLY,2020-02-28,2020-02-05,4.27,4.25,-0.47
ORLY,2020-05-08,2020-04-22,3.95,3.97,0.48
ORLY,2020-08-07,2020-07-29,4.3,7.1,65.08
ORLY,2020-11-06,2020-10-28,6.41,7.07,10.38
ORLY,2021-02-26,2021-02-10,5.13,5.4,5.18
ORLY,2021-05-07,2021-04-28,5.47,7.06,29.04
OTIS,2020-02-05,2020-02-07,,,
OTIS,2020-05-08,2020-05-06,0.46,0.6,30.43
OTIS,2020-07-31,2020-07-28,0.44,0.56,27.85
OTIS,2020-10-28,2020-10-26,0.56,0.69,23.43
OTIS,2021-02-05,2021-02-01,0.59,0.66,11.86
OTIS,2021-04-28,2021-04-26,0.63,0.72,14.83
PAYC,2016-08-03,2016-08-02,0.13,0.21,60.31
PAYC,2016-11-03,2016-11-01,0.12,0.15,30.43
PAYC,2017-02-21,2017-02-08,0.13,0.18,44.0
PAYC,2017-05-04,2017-05-02,0.41,0.47,13.53
PAYC,2017-08-02,2017-08-01,0.2,0.26,29.35
PAYC,2017-11-02,2017-10-31,0.19,0.29,55.08
PAYC,2018-02-14,2018-02-06,0.24,0.29,21.34
PAYC,2018-05-03,2018-05-01,0.9,0.95,5.79
PAYC,2018-08-02,2018-07-31,0.48,0.59,21.9
PAYC,2018-11-01,2018-10-30,0.51,0.52,1.36
PAYC,2019-02-14,2019-02-05,0.56,0.61,9.91
PAYC,2019-05-02,2019-04-30,1.11,1.19,6.82
PAYC,2019-08-01,2019-07-30,0.7,0.75,7.76
PAYC,2019-10-31,2019-10-29,0.67,0.7,4.01
PAYC,2020-02-13,2020-02-05,0.78,0.86,10.97
PAYC,2020-04-30,2020-04-28,1.26,1.33,5.14
PAYC,2020-08-06,2020-08-04,0.62,0.62,-0.48
PAYC,2020-11-05,2020-11-04,0.55,0.7,26.58
PAYC,2021-02-18,2021-02-10,0.79,0.84,5.79
PAYC,2021-05-06,2021-05-04,1.42,1.47,3.81
PAYX,2016-09-30,2016-09-28,0.57,0.6,5.63
PAYX,2016-12-23,2016-12-21,0.56,0.56,0.9
PAYX,2017-03-31,2017-03-29,0.54,0.55,2.23
PAYX,2017-07-21,2017-06-28,0.53,0.54,2.27
PAYX,2017-10-06,2017-10-03,0.6,0.62,2.65
PAYX,2017-12-21,2017-12-21,0.59,0.59,-0.67
PAYX,2018-03-28,2018-03-26,0.63,0.63,0.0
PAYX,2018-07-20,2018-06-27,0.62,0.61,-0.81
PAYX,2018-10-05,2018-10-02,0.65,0.67,2.45
PAYX,2018-12-21,2018-12-19,0.63,0.65,2.69
PAYX,2019-03-29,2019-03-27,0.88,0.89,1.02
PAYX,2019-07-24,2019-06-26,0.65,0.63,-2.33
PAYX,2019-10-04,2019-10-02,0.69,0.71,3.65
PAYX,2019-12-20,2019-12-18,0.68,0.7,2.34
PAYX,2020-03-27,2020-03-25,0.96,0.97,1.57
PAYX,2020-07-17,2020-07-07,0.6,0.61,1.33
PAYX,2020-10-09,2020-10-06,0.55,0.63,14.13
PAYX,2020-12-23,2020-12-23,0.66,0.73,10.61
PAYX,2021-04-07,2021-04-06,0.92,0.96,3.9
PAYX,2021-07-16,2021-06-25,0.67,0.72,7.46
PEAK,2016-08-09,2016-08-09,0.38,0.64,69.31
PEAK,2016-11-01,2016-11-01,0.36,0.32,-10.61
PEAK,2017-02-13,2017-02-13,0.26,0.19,-25.49
PEAK,2017-05-02,2017-05-02,0.31,0.97,211.9
PEAK,2017-08-01,2017-08-01,0.16,0.04,-74.52
PEAK,2017-11-02,2017-11-02,0.15,-0.02,-113.33
PEAK,2018-02-13,2018-02-13,0.17,-0.13,-176.92
PEAK,2018-05-03,2018-05-03,0.15,0.08,-45.95
PEAK,2018-08-02,2018-08-02,0.15,0.19,23.38
PEAK,2018-10-31,2018-10-31,0.11,0.21,90.91
PEAK,2019-02-14,2019-02-13,0.21,1.73,716.04
PEAK,2019-05-02,2019-05-01,0.13,0.13,3.17
PEAK,2019-08-01,2019-07-31,0.13,-0.03,-123.26
PEAK,2019-10-31,2019-10-30,0.05,-0.09,-273.08
PEAK,2020-02-13,2020-02-11,0.08,0.09,11.11
PEAK,2020-05-06,2020-05-05,0.1,0.54,429.41
PEAK,2020-08-05,2020-08-04,0.05,0.09,80.0
PEAK,2020-11-03,2020-11-02,0.01,-0.12,-1023.08
PEAK,2021-02-10,2021-02-09,0.04,0.27,575.0
PEAK,2021-05-05,2021-05-04,0.09,0.27,187.23
PEG,2016-07-29,2016-07-29,0.58,0.57,-2.23
PEG,2016-10-31,2016-10-31,0.83,0.88,5.9
PEG,2017-02-27,2017-02-24,0.53,0.54,2.66
PEG,2017-04-28,2017-04-28,0.85,0.92,8.49
PEG,2017-07-28,2017-07-28,0.58,0.62,6.53
PEG,2017-10-31,2017-10-31,0.84,0.82,-1.91
PEG,2018-02-26,2018-02-23,0.56,0.57,1.24
PEG,2018-04-30,2018-04-30,0.99,0.97,-2.22
PEG,2018-08-01,2018-08-01,0.63,0.64,1.27
PEG,2018-10-30,2018-10-30,0.91,0.95,4.4
PEG,2019-02-28,2019-02-27,0.55,0.56,2.56
PEG,2019-05-02,2019-05-02,1.0,1.08,8.32
PEG,2019-07-31,2019-07-30,0.6,0.58,-3.49
PEG,2019-10-31,2019-10-31,0.96,0.98,2.51
PEG,2020-02-26,2020-02-26,0.62,0.64,4.07
PEG,2020-05-05,2020-05-04,1.01,1.03,1.48
PEG,2020-07-31,2020-07-31,0.6,0.79,31.01
PEG,2020-10-30,2020-10-30,0.97,0.96,-1.23
PEG,2021-03-01,2021-02-26,0.65,0.65,0.15
PEG,2021-05-05,2021-05-05,1.12,1.28,14.49
PEP,2016-07-07,2016-07-07,1.3,1.35,3.93
PEP,2016-09-30,2016-09-29,1.32,1.4,6.38
PEP,2017-02-15,2017-02-15,1.16,1.2,3.54
PEP,2017-04-26,2017-04-26,0.92,0.94,2.62
PEP,2017-07-11,2017-07-11,1.4,1.5,7.45
PEP,2017-10-04,2017-10-04,1.44,1.48,3.14
PEP,2018-02-13,2018-02-13,1.3,1.31,0.54
PEP,2018-04-26,2018-04-26,0.93,0.96,3.56
PEP,2018-07-10,2018-07-10,1.52,1.61,5.78
PEP,2018-10-02,2018-10-02,1.57,1.59,1.21
PEP,2019-02-15,2019-02-15,1.49,1.49,0.0
PEP,2019-04-17,2019-04-17,0.92,0.97,5.78
PEP,2019-07-09,2019-07-09,1.5,1.54,2.74
PEP,2019-10-03,2019-10-03,1.5,1.56,3.79
PEP,2020-02-13,2020-02-13,1.44,1.45,0.97
PEP,2020-04-28,2020-04-28,1.03,1.07,3.98
PEP,2020-07-13,2020-07-13,1.25,1.32,5.43
PEP,2020-10-01,2020-10-01,1.49,1.66,11.56
PEP,2021-02-11,2021-02-11,1.46,1.47,0.96
PEP,2021-04-15,2021-04-15,1.12,1.21,8.04
PFE,2016-08-11,2016-08-02,0.62,0.64,2.56
PFE,2016-11-10,2016-11-01,0.62,0.61,-1.13
PFE,2017-02-23,2017-01-31,0.5,0.47,-6.0
PFE,2017-05-11,2017-05-02,0.67,0.69,2.68
PFE,2017-08-10,2017-08-01,0.66,0.67,1.82
PFE,2017-11-09,2017-10-31,0.65,0.67,3.88
PFE,2018-02-22,2018-01-30,0.56,0.62,10.32
PFE,2018-05-10,2018-05-01,0.75,0.77,3.36
PFE,2018-08-09,2018-07-31,0.74,0.81,8.87
PFE,2018-11-08,2018-10-30,0.75,0.78,4.56
PFE,2019-02-28,2019-01-29,0.63,0.64,1.27
PFE,2019-05-09,2019-04-30,0.75,0.85,13.18
PFE,2019-08-08,2019-07-29,0.75,0.8,6.24
PFE,2019-11-07,2019-10-29,0.62,0.75,21.36
PFE,2020-02-27,2020-01-28,0.57,0.55,-4.35
PFE,2020-05-07,2020-04-28,0.73,0.8,8.99
PFE,2020-08-06,2020-07-28,0.66,0.78,17.65
PFE,2020-11-05,2020-10-27,0.71,0.72,0.84
PFE,2021-02-25,2021-02-02,0.48,0.42,-13.04
PFE,2021-05-13,2021-05-04,0.77,0.93,20.31
PG,2016-08-09,2016-08-02,0.74,0.79,6.18
PG,2016-10-25,2016-10-25,0.98,1.03,5.42
PG,2017-01-20,2017-01-20,1.06,1.08,1.6
PG,2017-04-26,2017-04-26,0.94,0.96,2.13
PG,2017-08-07,2017-07-27,0.78,0.85,8.56
PG,2017-10-20,2017-10-20,1.08,1.09,1.3
PG,2018-01-23,2018-01-23,1.14,1.19,4.2
PG,2018-04-19,2018-04-19,0.98,1.0,1.73
PG,2018-08-07,2018-07-31,0.9,0.94,4.44
PG,2018-10-19,2018-10-19,1.09,1.12,2.56
PG,2019-01-23,2019-01-23,1.21,1.25,3.31
PG,2019-04-23,2019-04-23,1.03,1.06,2.61
PG,2019-08-06,2019-07-30,1.05,1.1,4.56
PG,2019-10-22,2019-10-22,1.24,1.37,10.31
PG,2020-01-23,2020-01-23,1.37,1.42,3.57
PG,2020-04-20,2020-04-17,1.13,1.17,3.36
PG,2020-08-07,2020-07-30,1.01,1.16,14.74
PG,2020-10-20,2020-10-20,1.42,1.63,14.95
PG,2021-01-20,2021-01-20,1.51,1.64,8.68
PG,2021-04-20,2021-04-20,1.19,1.26,6.15
PH,2016-08-26,2016-08-04,1.77,1.9,7.65
PH,2016-11-01,2016-10-21,1.57,1.61,2.81
PH,2017-02-07,2017-02-02,1.39,1.91,37.41
PH,2017-05-09,2017-04-27,1.86,2.11,13.62
PH,2017-08-25,2017-08-03,2.31,2.45,6.15
PH,2017-11-08,2017-11-02,2.04,2.24,10.07
PH,2018-02-08,2018-02-01,2.07,2.15,3.97
PH,2018-05-02,2018-04-26,2.62,2.8,6.87
PH,2018-08-24,2018-08-02,2.91,3.22,10.61
PH,2018-11-07,2018-11-01,2.53,2.84,12.39
PH,2019-02-07,2019-01-31,2.42,2.51,3.63
PH,2019-05-09,2019-05-02,3.02,3.17,5.14
PH,2019-08-23,2019-08-01,3.11,3.31,6.36
PH,2019-11-06,2019-10-31,2.66,2.76,3.95
PH,2020-02-05,2020-01-30,2.27,2.54,11.75
PH,2020-05-06,2020-04-30,2.27,2.92,28.86
PH,2020-08-26,2020-08-06,1.51,2.55,69.32
PH,2020-11-06,2020-11-05,2.34,3.07,31.25
PH,2021-02-05,2021-02-04,2.6,3.44,32.36
PH,2021-05-06,2021-04-29,3.78,4.11,8.62
PHM,2016-07-21,2016-07-21,0.32,0.34,4.94
PHM,2016-10-20,2016-10-20,0.44,0.37,-14.94
PHM,2017-02-01,2017-01-26,0.59,0.83,41.4
PHM,2017-04-25,2017-04-25,0.29,0.28,-4.44
PHM,2017-07-25,2017-07-25,0.41,0.32,-21.95
PHM,2017-10-24,2017-10-24,0.59,0.58,-1.36
PHM,2018-02-07,2018-01-30,0.85,0.88,3.29
PHM,2018-04-24,2018-04-24,0.45,0.59,31.4
PHM,2018-07-26,2018-07-26,0.75,1.12,50.13
PHM,2018-10-23,2018-10-23,0.95,1.01,6.65
PHM,2019-01-31,2019-01-29,1.1,0.84,-23.84
PHM,2019-04-23,2019-04-23,0.47,0.59,25.0
PHM,2019-07-23,2019-07-23,0.83,0.86,3.99
PHM,2019-10-22,2019-10-22,0.92,0.99,7.84
PHM,2020-01-30,2020-01-28,1.09,1.22,11.52
PHM,2020-04-23,2020-04-23,0.7,0.74,5.11
PHM,2020-07-23,2020-07-23,0.87,1.29,47.94
PHM,2020-10-22,2020-10-22,1.12,1.54,37.99
PHM,2021-02-02,2021-01-28,1.4,1.62,15.88
PHM,2021-04-27,2021-04-27,1.2,1.28,6.67
PKG,2016-08-05,2016-07-20,1.18,1.25,5.93
PKG,2016-11-04,2016-10-19,1.31,1.3,-0.69
PKG,2017-02-04,2017-01-30,1.15,1.23,6.59
PKG,2017-05-05,2017-04-26,1.23,1.27,3.67
PKG,2017-08-04,2017-07-26,1.47,1.52,3.19
PKG,2017-11-03,2017-10-25,1.68,1.68,-0.12
PKG,2018-02-28,2018-01-30,1.51,1.56,3.17
PKG,2018-05-09,2018-04-24,1.53,1.55,1.31
PKG,2018-08-08,2018-07-25,1.97,2.08,5.74
PKG,2018-11-07,2018-10-24,2.15,2.23,3.82
PKG,2019-02-28,2019-01-29,2.14,2.17,1.35
PKG,2019-05-08,2019-04-24,1.96,1.98,1.23
PKG,2019-08-02,2019-07-24,2.03,2.04,0.39
PKG,2019-11-01,2019-10-23,1.91,1.92,0.79
PKG,2020-02-26,2020-01-29,1.7,1.71,0.41
PKG,2020-05-06,2020-04-27,1.22,1.5,22.55
PKG,2020-08-06,2020-07-28,1.28,1.38,7.64
PKG,2020-11-05,2020-10-26,1.42,1.57,10.25
PKG,2021-02-24,2021-01-27,1.42,1.33,-6.54
PKG,2021-05-05,2021-04-26,1.46,1.77,21.48
PLD,2016-07-29,2016-07-19,0.15,0.52,248.99
PLD,2016-11-03,2016-10-20,0.31,0.52,69.93
PLD,2017-02-15,2017-01-24,0.26,0.82,210.61
PLD,2017-04-25,2017-04-18,0.24,0.38,59.66
PLD,2017-07-27,2017-07-18,0.45,0.5,10.62
PLD,2017-10-27,2017-10-17,0.37,1.63,345.36
PLD,2018-02-15,2018-01-23,0.34,0.55,63.2
PLD,2018-04-24,2018-04-17,0.37,0.68,81.82
PLD,2018-07-23,2018-07-17,0.38,0.62,63.59
PLD,2018-10-22,2018-10-16,0.35,0.6,73.91
PLD,2019-02-13,2019-01-22,0.42,0.94,123.81
PLD,2019-04-23,2019-04-16,0.33,0.53,60.61
PLD,2019-07-22,2019-07-15,0.36,0.59,64.8
PLD,2019-10-21,2019-10-15,0.48,0.69,43.75
PLD,2020-02-11,2020-01-22,0.39,0.59,53.25
PLD,2020-05-01,2020-04-21,0.3,0.7,134.9
PLD,2020-07-28,2020-07-21,0.46,0.54,17.9
PLD,2020-10-28,2020-10-20,0.31,0.4,30.29
PLD,2021-02-11,2021-01-26,0.36,0.38,4.68
PLD,2021-04-27,2021-04-19,0.41,0.49,19.51
PM,2016-07-26,2016-07-19,1.2,1.15,-4.01
PM,2016-10-25,2016-10-18,1.23,1.25,1.3
PM,2017-02-14,2017-02-02,1.12,1.1,-1.35
PM,2017-04-27,2017-04-20,1.03,0.98,-4.76
PM,2017-07-27,2017-07-20,1.23,1.14,-7.09
PM,2017-10-26,2017-10-19,1.38,1.27,-8.17
PM,2018-02-13,2018-02-08,1.35,1.32,-2.22
PM,2018-04-26,2018-04-19,0.9,1.0,10.99
PM,2018-07-26,2018-07-19,1.23,1.41,14.82
PM,2018-10-25,2018-10-18,1.28,1.44,12.68
PM,2019-02-07,2019-02-07,1.16,1.25,7.39
PM,2019-04-25,2019-04-18,0.97,1.09,12.02
PM,2019-07-25,2019-07-18,1.32,1.46,10.36
PM,2019-10-24,2019-10-17,1.36,1.43,5.54
PM,2020-02-07,2020-02-06,1.21,1.22,0.83
PM,2020-04-28,2020-04-21,1.13,1.21,7.08
PM,2020-07-29,2020-07-21,1.1,1.29,17.38
PM,2020-10-27,2020-10-20,1.36,1.42,4.11
PM,2021-02-09,2021-02-04,1.21,1.26,3.87
PM,2021-04-27,2021-04-20,1.4,1.57,12.3
PNW,2016-08-02,2016-08-02,1.14,1.08,-5.01
PNW,2016-11-03,2016-11-03,2.41,2.35,-2.61
PNW,2017-02-24,2017-02-24,0.47,0.47,-0.21
PNW,2017-05-02,2017-05-02,0.16,0.21,34.62
PNW,2017-08-03,2017-08-03,1.17,1.49,27.02
PNW,2017-11-03,2017-11-03,2.32,2.46,6.26
PNW,2018-02-23,2018-02-23,0.12,0.19,53.23
PNW,2018-05-02,2018-05-02,0.07,0.03,-59.46
PNW,2018-08-03,2018-08-03,1.48,1.48,0.14
PNW,2018-11-08,2018-11-08,2.72,2.8,2.98
PNW,2019-02-22,2019-01-17,0.18,0.23,31.43
PNW,2019-05-01,2019-05-01,0.16,0.16,1.27
PNW,2019-08-08,2019-08-08,1.42,1.28,-9.73
PNW,2019-11-07,2019-11-07,3.0,2.77,-7.61
PNW,2020-02-21,2020-02-21,0.46,0.57,22.84
PNW,2020-05-08,2020-05-08,0.16,0.27,74.19
PNW,2020-08-06,2020-08-06,1.47,1.71,16.49
PNW,2020-10-30,2020-10-30,2.85,3.07,7.87
PNW,2021-02-24,2021-02-24,0.04,-0.17,-504.76
PNW,2021-05-05,2021-05-05,0.25,0.32,25.98
POOL,2016-07-28,2016-07-21,1.93,1.98,2.54
POOL,2016-10-28,2016-10-20,1.01,1.03,1.78
POOL,2017-02-24,2017-02-16,0.06,0.06,3.45
POOL,2017-04-27,2017-04-20,0.4,0.52,31.31
POOL,2017-07-28,2017-07-20,2.24,2.21,-1.3
POOL,2017-10-31,2017-10-19,1.15,1.16,0.69
POOL,2018-02-28,2018-02-15,0.17,0.33,94.12
POOL,2018-04-30,2018-04-19,0.71,0.75,6.38
POOL,2018-07-27,2018-07-19,2.88,2.8,-2.78
POOL,2018-10-30,2018-10-18,1.58,1.66,4.8
POOL,2019-02-27,2019-02-14,0.44,0.41,-7.03
POOL,2019-04-30,2019-04-18,0.65,0.8,23.08
POOL,2019-07-31,2019-07-18,3.23,3.22,-0.19
POOL,2019-10-30,2019-10-17,1.78,1.95,9.3
POOL,2020-02-27,2020-02-13,0.36,0.44,20.88
POOL,2020-04-30,2020-04-23,0.65,0.9,38.67
POOL,2020-07-31,2020-07-23,3.1,3.87,25.0
POOL,2020-10-30,2020-10-22,2.18,2.92,33.88
POOL,2021-02-25,2021-02-11,0.76,1.45,90.04
POOL,2021-04-29,2021-04-22,1.15,2.42,110.8
PPG,2016-07-22,2016-07-21,1.85,1.85,0.0
PPG,2016-10-21,2016-10-20,1.56,1.56,-0.26
PPG,2017-02-16,2017-01-19,1.18,1.19,0.59
PPG,2017-04-24,2017-04-20,1.32,1.35,2.66
PPG,2017-07-21,2017-07-20,1.82,1.83,0.44
PPG,2017-10-20,2017-10-19,1.52,1.52,-0.13
PPG,2018-07-20,2018-07-19,1.88,1.9,1.12
PPG,2018-10-19,2018-10-18,1.45,1.45,0.07
PPG,2019-02-21,2019-01-17,1.1,1.15,4.83
PPG,2019-04-19,2019-04-18,1.21,1.38,14.05
PPG,2019-07-19,2019-07-18,1.83,1.85,1.31
PPG,2019-10-18,2019-10-17,1.61,1.67,3.86
PPG,2020-02-20,2020-01-16,1.34,1.31,-2.09
PPG,2020-04-28,2020-04-27,1.18,1.19,1.02
PPG,2020-07-17,2020-07-16,0.71,0.99,39.24
PPG,2020-10-20,2020-10-19,1.92,1.93,0.63
PPG,2021-02-18,2021-01-21,1.58,1.59,0.44
PPG,2021-04-16,2021-04-15,1.57,1.88,20.13
PPL,2016-08-09,2016-08-09,0.53,0.56,5.86
PPL,2016-11-01,2016-11-01,0.58,0.63,7.88
PPL,2017-02-17,2017-02-01,0.5,0.6,20.0
PPL,2017-05-04,2017-05-04,0.61,0.62,1.31
PPL,2017-08-03,2017-08-03,0.5,0.52,5.05
PPL,2017-11-01,2017-11-01,0.53,0.56,5.07
PPL,2018-02-22,2018-02-22,0.48,0.55,15.06
PPL,2018-05-03,2018-05-03,0.66,0.74,11.45
PPL,2018-08-07,2018-08-07,0.54,0.55,1.1
PPL,2018-11-01,2018-11-01,0.56,0.59,5.55
PPL,2019-02-14,2019-02-14,0.49,0.52,6.56
PPL,2019-05-02,2019-05-02,0.73,0.7,-3.45
PPL,2019-08-06,2019-08-06,0.56,0.58,3.57
PPL,2019-11-05,2019-11-05,0.62,0.61,-1.13
PPL,2020-02-14,2020-02-14,0.53,0.57,7.14
PPL,2020-05-08,2020-05-08,0.71,0.67,-6.16
PPL,2020-08-10,2020-08-10,0.55,0.55,0.92
PPL,2020-11-05,2020-11-05,0.62,0.58,-5.69
PPL,2021-02-18,2021-02-18,0.61,0.59,-3.44
PPL,2021-05-06,2021-05-06,0.64,0.28,-56.04
PSX,2016-07-29,2016-07-29,0.93,0.94,0.64
PSX,2016-10-28,2016-10-28,0.88,1.05,19.05
PSX,2017-02-17,2017-02-03,0.4,0.16,-59.49
PSX,2017-05-05,2017-04-28,0.05,0.56,998.04
PSX,2017-08-01,2017-08-01,1.01,1.09,8.03
PSX,2017-10-27,2017-10-27,1.57,1.66,5.8
PSX,2018-02-23,2018-02-02,0.86,1.07,24.56
PSX,2018-04-27,2018-04-27,0.89,1.04,16.72
PSX,2018-07-27,2018-07-27,2.19,2.8,27.8
PSX,2018-10-26,2018-10-26,2.48,3.1,25.1
